
Grupo,PROMEDIO1,PROMEDIO2,PROMEDIO3,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,NUMHERMANO,ESTRATO,Viveconmadre,Viveconpadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,UnionLibre,Viudo,RetiradoCluster,Numgrado,Edad,Hombre,Mujer
1 ,31.750,30.333,29.917,29.333,22,24,28,25,26,0 ,2,0,0,1,0,1,0,0,0,0,1,9,14,0,1
1 ,31.583,31.417,34.333,33.417,31,25,26,19,25,2 ,2,0,0,1,0,1,0,0,0,0,1,10,16,0,1
7 ,39.636,41.091,42.273,41.818,8,2,1,1,1,0 ,2,0,0,1,0,0,0,0,1,0,1,8,13,0,1
4 ,36.083,34.583,33.583,34.583,11,20,23,22,19,1 ,2,1,0,0,0,0,0,0,1,0,1,10,16,1,0
2 ,31.167,27.083,24.083,27.583,23,31,30,0,29,1 ,2,1,0,0,0,0,0,1,0,0,1,11,16,1,0
1 ,30.417,29.833,31.333,31.167,23,26,27,21,25,1 ,2,0,0,1,0,1,0,0,0,0,1,10,15,1,0
1 ,25.500,24.455,20.000,23.818,30,29,27,0,29,2 ,2,1,0,0,0,0,0,1,0,0,1,8,13,1,0
1 ,37.750,37.833,39.417,38.667,5,7,5,7,5,0 ,2,0,0,1,0,0,0,0,1,0,1,9,14,0,1
7 ,40.727,43.909,42.000,42.000,3,1,3,3,1,1 ,2,1,0,0,0,0,0,1,0,0,1,7,12,0,1
4 ,28.583,26.917,22.750,27.083,24,28,27,26,28,2 ,2,0,0,1,0,0,0,0,1,0,1,11,17,1,0
2 ,31.667,31.583,31.333,32.417,22,25,26,17,21,3 ,2,0,0,1,0,1,0,0,0,0,1,10,16,0,1
2 ,32.583,30.333,35.583,33.000,23,27,14,27,28,1 ,2,0,0,1,0,1,0,0,0,0,1,10,17,0,1
6 ,33.900,33.000,32.900,33.300,15,21,24,21,18,3 ,2,0,1,0,0,0,0,0,1,0,1,4,11,1,0
4 ,37.000,10.000,10.000,37.167,11,26,22,24,5,2 ,2,0,0,1,0,0,0,0,1,0,1,5,15,0,1
7 ,37.000,10.000,10.000,37.167,11,26,22,24,5,2 ,2,0,0,1,0,0,0,0,1,0,1,9,15,0,1
1 ,34.900,36.000,.000,35.600,24,16,0,0,19,1 ,1,1,0,0,0,0,0,1,0,0,1,5,12,0,1
3 ,27.583,30.250,35.000,31.000,35,32,21,28,28,0 ,2,0,0,1,0,1,0,0,0,0,1,9,13,0,1
3 ,31.712,25.541,.000,28.626,32,33,0,0,33,0 ,2,0,0,1,0,0,0,0,1,0,1,10,16,0,1
1 ,30.000,.000,.000,30.000,27,29,0,0,27,0 ,2,0,0,1,0,0,0,1,0,0,1,10,17,0,1
6 ,32.300,31.700,34.400,33.600,19,21,18,11,16,3 ,1,1,0,0,0,0,0,1,0,0,1,4,12,1,0
3 ,31.364,35.182,31.818,33.273,32,28,28,25,30,2 ,2,0,0,1,0,1,0,0,0,0,1,7,13,1,0
1 ,34.083,33.583,37.333,35.417,17,21,10,16,17,1 ,2,1,0,0,0,0,0,1,0,0,1,10,14,1,0
4 ,33.333,26.083,22.833,.000,20,24,23,25,0,3 ,2,0,0,1,0,0,0,1,0,0,1,5,16,1,0
7 ,23.500,.000,.000,.000,25,1,1,25,0,3 ,2,0,0,1,0,0,0,1,0,0,1,9,17,1,0
7 ,33.333,26.083,22.833,.000,20,24,23,25,0,3 ,2,0,0,1,0,0,0,1,0,0,1,9,16,1,0
1 ,30.364,30.000,32.091,31.091,29,25,22,28,27,4 ,2,0,0,1,0,0,0,0,1,0,1,7,13,1,0
1 ,40.545,42.727,42.364,41.091,3,2,4,6,2,3 ,2,0,0,1,0,0,0,0,1,0,1,7,13,0,1
2 ,33.800,33.200,32.500,32.900,23,23,21,23,21,2 ,2,1,0,0,0,0,0,1,0,0,1,6,10,1,0
1 ,26.636,31.727,31.455,30.909,25,18,19,15,18,4 ,2,0,0,1,0,0,0,0,1,0,1,7,14,1,0
6 ,31.000,30.545,31.727,31.545,21,23,19,26,25,3 ,2,0,0,1,0,1,0,0,0,0,1,8,15,0,1
7 ,35.200,32.200,31.300,33.100,9,22,29,28,20,2 ,2,0,0,1,0,1,0,0,0,0,1,4,10,1,0
4 ,33.400,32.000,32.000,33.600,22,25,26,23,28,1 ,2,0,0,1,0,1,0,0,0,0,1,6,12,1,0
5 ,32.364,30.364,33.000,31.909,24,24,19,27,26,3 ,2,0,1,0,0,0,0,1,0,0,1,10,13,0,1
2 ,38.182,31.636,31.091,33.182,12,28,24,31,25,1 ,2,1,0,0,0,0,1,0,0,0,1,7,12,0,1
2 ,34.333,30.250,35.167,33.833,18,24,21,20,18,3 ,2,0,0,1,0,1,0,0,0,0,1,9,15,1,0
6 ,31.500,37.200,35.800,35.700,27,24,25,24,27,0 ,2,0,0,0,1,0,1,0,0,0,1,3,9,0,1
1 ,33.600,32.400,34.100,33.700,22,21,24,24,20,3 ,2,0,0,1,0,0,0,1,0,0,1,4,10,1,0
7 ,32.727,34.000,28.727,31.000,22,17,23,26,21,1 ,2,0,0,1,0,0,0,0,1,0,1,8,13,1,0
7 ,37.600,36.100,35.700,36.000,8,14,16,20,16,2 ,2,0,0,1,0,1,0,0,0,0,1,4,9,0,1
4 ,32.909,33.364,34.818,33.909,24,20,14,20,21,0 ,0,0,0,1,0,0,0,0,1,0,1,7,13,0,1
6 ,34.455,29.818,30.636,31.545,18,27,23,25,25,2 ,1,0,0,1,0,0,0,0,1,0,1,8,15,0,1
6 ,29.273,29.000,29.091,29.182,25,29,28,29,26,1 ,2,0,0,1,0,0,0,0,1,0,1,7,16,0,1
4 ,28.182,25.545,26.182,26.545,31,30,27,30,29,1 ,2,0,0,1,0,1,0,0,0,0,1,7,13,1,0
2 ,37.000,33.000,32.091,34.182,11,18,21,14,16,1 ,2,1,0,0,0,0,1,0,0,0,1,7,12,1,0
3 ,44.700,44.900,45.300,45.100,2,2,2,3,2,2 ,2,0,0,1,0,1,0,0,0,0,1,5,10,1,0
4 ,33.417,32.167,32.750,33.833,19,22,20,18,18,2 ,2,0,0,1,0,1,0,0,0,0,1,9,15,1,0
1 ,29.273,30.273,26.545,27.818,18,20,23,22,22,1 ,2,0,0,1,0,0,0,0,1,0,1,7,13,0,1
6 ,28.200,29.300,31.500,30.400,28,27,20,22,25,1 ,2,1,0,0,0,0,1,0,0,0,1,6,13,1,0
3 ,38.333,38.000,35.167,36.167,6,7,16,17,10,1 ,2,0,0,1,0,0,0,0,1,0,1,9,14,1,0
6 ,12.000,.000,.000,12.000,28,1,1,1,28,1 ,2,0,1,0,0,0,0,0,1,0,1,8,14,0,1
1 ,31.800,32.700,31.400,33.100,23,19,21,14,18,2 ,2,0,0,1,0,1,0,0,0,0,1,5,10,0,1
2 ,37.100,36.700,41.300,38.900,17,17,10,14,14,0 ,0,0,0,1,0,0,0,0,1,0,1,6,12,0,1
1 ,31.727,32.636,35.182,32.545,20,24,17,29,26,1 ,2,1,0,0,0,0,0,0,1,0,1,8,13,1,0
3 ,35.500,35.800,35.100,35.300,23,23,24,26,25,1 ,1,0,0,1,0,1,0,0,0,0,1,5,11,0,1
1 ,28.182,25.545,26.182,26.545,31,30,27,30,29,1 ,2,0,0,1,0,1,0,0,0,0,1,7,13,1,0
3 ,33.400,32.000,32.000,33.600,22,25,26,23,28,1 ,2,0,0,1,0,1,0,0,0,0,1,4,12,1,0
1 ,37.400,31.000,33.500,33.400,14,22,16,24,20,3 ,2,1,0,0,0,0,0,1,0,0,1,2,8,1,0
1 ,38.300,37.200,.000,38.300,9,14,0,0,9,2 ,2,0,1,0,0,0,0,1,0,0,1,6,11,0,1
3 ,38.000,34.182,25.667,35.818,9,18,27,0,13,1 ,2,0,0,1,0,1,0,0,0,0,1,6,14,0,1
4 ,30.636,26.364,22.571,27.727,25,27,31,30,29,3 ,2,0,1,0,0,0,0,1,0,0,1,7,14,0,1
4 ,32.364,30.364,33.000,31.909,24,24,19,27,26,3 ,2,0,1,0,0,0,0,1,0,0,1,7,13,0,1
3 ,35.000,35.400,24.500,34.400,12,10,26,0,14,2 ,2,0,0,1,0,1,0,0,0,0,1,5,10,1,0
3 ,39.364,40.182,38.000,39.727,9,9,13,11,8,1 ,2,0,0,1,0,1,0,0,0,0,1,8,12,0,1
6 ,30.636,31.727,32.364,30.636,28,23,27,26,23,1 ,3,1,0,0,0,0,0,0,1,0,1,7,12,1,0
6 ,35.889,37.300,35.500,36.100,8,11,14,17,12,2 ,2,1,0,0,0,0,0,0,1,0,1,4,10,0,1
7 ,33.300,34.400,34.700,34.000,15,14,18,18,19,2 ,2,0,0,1,0,1,0,0,0,0,1,5,9,0,1
3 ,29.636,31.636,30.455,30.182,25,23,23,25,25,1 ,2,1,0,0,0,0,1,0,0,0,1,7,14,0,1
7 ,30.500,32.700,30.400,30.500,26,18,24,25,25,1 ,2,1,0,0,0,0,0,1,0,0,1,5,11,1,0
7 ,33.200,33.000,34.200,33.200,17,25,19,24,21,0 ,2,0,0,0,0,0,0,0,0,0,1,4,11,0,1
6 ,42.700,44.300,40.200,41.400,9,5,9,14,9,0 ,1,0,0,1,0,0,0,0,1,0,1,2,7,0,1
7 ,38.091,36.182,37.545,36.545,6,11,5,12,9,0 ,2,0,1,0,0,0,0,0,1,0,1,8,14,1,0
7 ,32.909,33.364,34.818,33.909,24,20,14,20,21,0 ,0,0,0,1,0,0,0,0,1,0,1,9,13,0,1
2 ,33.167,31.583,29.750,33.000,23,28,25,7,20,1 ,2,0,0,1,0,0,0,0,1,0,1,10,16,0,1
1 ,41.364,41.273,.000,41.545,13,11,0,0,14,1 ,2,0,0,1,0,0,0,0,1,0,1,3,8,1,0
2 ,42.700,43.200,43.000,43.000,2,1,2,3,2,1 ,2,0,0,1,0,0,0,0,1,0,1,5,9,0,1
2 ,28.500,26.667,.000,27.667,33,29,1,1,28,2 ,2,0,0,1,0,0,0,0,1,0,1,11,18,1,0
2 ,34.000,35.833,32.667,34.583,21,15,24,21,21,2 ,2,0,0,1,0,0,0,0,1,0,1,10,17,1,0
1 ,40.500,39.500,.000,40.083,5,4,0,0,5,2 ,2,0,1,0,0,1,0,0,0,0,1,10,15,0,1
3 ,33.400,38.000,36.900,35.900,28,22,27,30,27,1 ,2,0,0,1,0,0,0,0,1,0,1,5,12,0,1
7 ,27.400,30.500,29.900,29.000,30,30,27,30,28,3 ,2,0,0,1,0,0,0,0,1,0,1,4,10,1,0
2 ,32.727,31.727,31.909,31.909,18,17,21,24,23,1 ,2,0,0,1,0,1,0,0,0,0,1,7,13,1,0
4 ,28.273,34.091,35.455,31.818,24,18,19,25,22,1 ,2,1,0,0,0,0,0,1,0,0,1,8,13,1,0
6 ,32.091,31.455,29.545,31.727,20,25,28,18,27,1 ,3,1,0,0,0,0,0,0,1,0,1,7,13,1,0
3 ,43.800,47.400,46.600,46.400,3,1,2,1,1,1 ,3,1,0,0,0,1,0,0,0,0,1,9,8,1,0
2 ,38.100,39.100,38.900,39.500,17,15,19,8,16,1 ,3,0,0,1,0,0,0,0,1,0,1,4,9,1,0
7 ,31.200,30.400,31.600,31.000,22,22,23,24,24,1 ,2,0,0,1,0,0,0,0,1,0,1,5,10,1,0
6 ,45.500,45.500,48.200,47.300,1,6,1,2,2,0 ,2,1,0,0,0,1,0,0,0,0,1,3,8,0,1
2 ,29.182,27.727,27.727,29.273,30,28,29,25,25,3 ,2,1,0,0,0,0,1,0,0,0,1,7,13,0,1
1 ,36.000,.000,.000,36.000,24,0,0,0,24,1 ,2,0,0,0,1,0,0,0,1,0,1,3,9,1,0
6 ,35.100,35.100,30.000,32.800,27,31,29,28,31,3 ,2,1,0,0,0,0,0,1,0,0,1,2,7,1,0
7 ,44.250,45.417,43.833,.000,1,1,3,2,0,1 ,2,0,0,1,0,1,0,0,0,0,1,9,14,0,1
7 ,34.500,37.700,37.000,36.700,15,6,13,13,11,2 ,2,0,0,1,0,1,0,0,0,0,1,4,9,1,0
3 ,35.583,32.167,32.000,32.833,13,28,28,23,25,2 ,2,1,0,0,0,0,0,0,0,1,1,9,16,1,0
3 ,38.182,34.909,32.000,35.000,13,20,24,24,20,2 ,2,1,0,0,0,0,0,0,0,1,1,8,15,1,0
2 ,32.818,34.444,17.000,31.182,14,10,33,34,25,1 ,2,1,0,0,0,0,1,0,0,0,1,8,15,0,1
6 ,33.750,25.167,24.250,26.667,20,24,24,26,24,1 ,2,0,0,1,0,0,0,0,1,0,1,9,15,0,1
6 ,20.636,30.182,.000,.000,27,18,1,24,0,1 ,2,0,0,1,0,1,0,0,0,0,1,8,14,0,1
6 ,31.909,33.545,33.091,.000,22,11,13,12,0,1 ,2,0,0,1,0,1,0,0,0,0,1,7,13,0,1
4 ,35.083,35.667,34.750,36.000,14,11,13,8,11,1 ,4,1,0,0,0,0,0,1,0,0,1,9,14,1,0
4 ,32.083,27.333,.000,31.000,25,28,30,30,25,1 ,2,0,0,1,0,0,0,0,1,0,1,9,15,1,0
3 ,28.727,31.091,33.455,32.091,34,30,21,21,27,1 ,2,0,0,1,0,0,0,0,1,0,1,8,14,1,0
4 ,33.833,31.667,29.417,30.917,20,23,28,29,24,2 ,1,1,0,0,0,0,0,1,0,0,1,9,15,0,1
2 ,28.333,32.333,29.500,30.417,32,25,27,28,29,2 ,2,1,0,0,0,0,0,1,0,0,1,9,15,1,0
3 ,33.000,27.917,.000,30.500,20,29,1,1,27,1 ,2,1,0,0,0,0,0,1,0,0,1,11,17,1,0
2 ,34.500,30.417,32.417,33.500,22,24,16,17,16,2 ,2,0,0,1,0,1,0,0,0,0,1,9,14,0,1
6 ,37.200,32.200,32.900,33.900,11,22,20,18,17,2 ,2,0,0,1,0,0,0,0,1,0,1,5,11,1,0
1 ,28.273,34.091,35.455,31.818,24,18,19,25,22,1 ,2,1,0,0,0,0,0,1,0,0,1,7,13,1,0
1 ,37.000,32.909,.000,35.182,8,22,0,0,14,1 ,2,0,0,1,0,1,0,0,0,0,1,7,11,1,0
6 ,34.111,34.900,36.000,34.600,22,20,15,26,23,1 ,2,0,0,1,0,1,0,0,0,0,1,6,10,1,0
1 ,34.091,33.182,.000,33.727,21,26,29,28,25,2 ,2,0,0,0,1,0,0,1,0,0,1,8,12,0,1
4 ,37.273,38.091,32.909,35.727,23,16,27,26,26,2 ,2,0,0,0,1,0,0,1,0,0,1,8,11,0,1
1 ,36.500,36.200,38.200,37.000,18,22,14,21,19,1 ,2,0,0,1,0,0,0,0,1,0,1,6,10,1,0
6 ,35.800,32.000,30.400,31.800,16,29,31,28,28,1 ,2,0,0,1,0,0,0,0,1,0,1,4,9,1,0
1 ,39.580,36.450,.000,38.015,19,24,0,0,25,1 ,2,1,0,0,0,0,0,1,0,0,1,3,9,1,0
7 ,32.000,31.800,30.000,31.900,27,23,32,25,25,1 ,1,0,1,0,0,0,0,1,0,0,1,4,9,0,1
2 ,26.000,31.000,24.000,28.000,17,12,14,14,12,1 ,2,1,0,0,0,0,0,1,0,0,1,11,16,1,0
1 ,35.100,.000,.000,35.100,26,0,0,0,26,2 ,2,0,1,0,0,0,0,0,1,0,1,3,7,1,0
5 ,43.727,.000,.000,.000,2,1,1,2,0,1 ,2,0,0,1,0,1,0,0,0,0,1,10,15,0,1
1 ,39.727,37.182,33.364,36.545,7,7,15,8,9,1 ,2,1,0,0,0,0,0,1,0,0,1,7,11,0,1
3 ,29.727,29.364,30.091,31.818,30,30,30,15,25,1 ,2,0,0,1,0,1,0,0,0,0,1,8,14,1,0
2 ,35.333,35.167,37.500,36.583,19,19,13,14,14,3 ,2,0,1,0,0,0,0,1,0,0,1,9,14,0,1
2 ,41.000,42.091,41.727,42.455,2,2,2,1,2,1 ,2,0,0,1,0,0,0,0,1,0,1,7,12,1,0
1 ,37.273,38.091,32.909,35.727,23,16,27,26,26,2 ,2,0,0,0,1,0,0,1,0,0,1,7,11,0,1
1 ,33.200,34.900,33.800,33.600,23,21,28,26,25,4 ,2,1,0,0,0,0,0,1,0,0,1,4,8,1,0
7 ,39.800,43.200,47.300,43.600,16,6,5,10,8,2 ,2,0,0,1,0,1,0,0,0,0,1,3,8,0,1
3 ,38.400,39.000,38.300,38.300,11,14,10,17,13,1 ,2,0,0,1,0,1,0,0,0,0,1,5,9,0,1
6 ,36.400,37.000,38.400,36.700,16,13,7,9,9,3 ,2,1,0,0,0,0,0,1,0,0,1,5,10,1,0
1 ,32.909,33.000,33.273,33.182,24,25,21,22,25,1 ,2,1,0,0,0,0,1,0,0,0,1,8,14,0,1
3 ,32.364,37.636,39.455,37.727,26,14,8,8,13,1 ,2,1,0,0,0,0,1,0,0,0,1,8,15,0,1
3 ,37.400,39.300,.000,38.600,17,14,1,1,16,1 ,2,0,0,1,0,1,0,0,0,0,1,6,10,0,1
6 ,30.700,32.300,30.800,31.300,31,28,30,25,30,1 ,2,1,0,0,0,0,0,1,0,0,1,4,10,0,1
7 ,.000,.000,30.000,38.600,0,0,5,0,19,0 ,2,1,0,0,0,0,0,1,0,0,1,1,5,0,1
2 ,43.545,41.000,42.455,42.091,12,17,17,12,14,1 ,2,0,0,1,0,0,0,0,1,0,1,3,8,1,0
2 ,33.667,32.167,33.667,32.833,19,19,26,26,24,2 ,2,1,0,0,0,0,0,1,0,0,1,9,16,1,0
3 ,35.417,33.583,34.500,35.083,16,16,16,18,11,2 ,2,0,0,1,0,1,0,0,0,0,1,9,15,0,1
2 ,35.833,38.583,35.583,36.750,11,4,14,13,10,3 ,2,0,1,0,0,0,0,1,0,0,1,10,14,0,1
6 ,35.300,30.400,38.000,35.500,24,28,18,20,22,1 ,2,1,0,0,0,0,0,1,0,0,1,3,9,0,1
7 ,35.455,34.455,36.727,35.545,11,12,10,10,11,2 ,2,1,0,0,0,0,1,0,0,0,1,7,12,0,1
3 ,37.600,39.900,40.100,39.300,13,14,12,14,12,1 ,2,0,1,0,0,1,0,0,0,0,1,6,11,0,1
6 ,28.100,27.700,29.100,27.900,29,28,29,29,28,1 ,2,0,0,1,0,0,0,0,1,0,1,4,9,0,1
1 ,41.364,42.364,.000,42.091,13,12,0,0,12,1 ,2,0,0,1,0,1,0,0,0,0,1,3,8,0,1
3 ,31.667,.000,.000,31.667,28,29,26,28,28,1 ,2,0,0,1,0,1,0,0,0,0,1,5,11,0,1
2 ,44.364,44.273,41.364,42.545,2,1,3,4,2,1 ,2,1,0,0,0,0,0,0,1,0,1,7,12,0,1
2 ,43.700,42.800,45.400,43.500,5,7,5,12,7,3 ,2,0,0,1,0,1,0,0,0,0,1,6,10,1,0
2 ,37.727,34.818,36.273,36.091,10,12,7,9,7,3 ,2,0,0,1,0,1,0,0,0,0,1,7,11,1,0
1 ,31.500,33.100,37.000,34.800,24,16,13,12,14,0 ,2,1,0,0,0,0,0,1,0,0,1,2,6,0,1
4 ,39.727,37.182,33.364,36.545,7,7,15,8,9,1 ,2,1,0,0,0,0,0,1,0,0,1,8,11,0,1
2 ,33.333,26.417,34.167,30.833,27,30,23,28,30,0 ,2,0,0,1,0,0,0,0,1,0,1,11,16,1,0
6 ,46.900,43.900,48.300,47.100,2,5,3,4,3,0 ,2,0,0,1,0,0,0,0,1,0,1,3,8,0,1
1 ,34.750,32.417,33.750,33.583,15,16,17,27,19,3 ,3,0,0,1,0,0,0,0,1,0,1,11,17,0,1
6 ,31.083,29.167,31.250,29.500,24,22,19,23,22,5 ,2,1,0,0,0,0,0,1,0,0,1,9,14,1,0
4 ,30.917,29.818,26.500,30.917,9,12,7,1,8,1 ,2,0,0,0,1,0,1,0,0,0,1,9,15,1,0
1 ,33.000,27.545,31.636,31.273,28,28,26,29,26,1 ,2,1,0,0,0,0,1,0,0,0,1,8,13,1,0
6 ,38.900,39.900,38.200,38.400,2,5,8,9,7,1 ,3,0,1,0,0,0,0,1,0,0,1,6,11,1,0
1 ,25.000,.000,.000,25.000,31,0,0,0,31,3 ,2,1,0,0,0,0,0,1,0,0,1,3,8,1,0
2 ,44.800,43.600,40.700,43.000,12,12,16,17,13,1 ,2,0,0,1,0,1,0,0,0,0,1,2,7,0,1
3 ,38.900,42.100,42.700,41.600,15,7,7,10,9,1 ,2,0,0,1,0,0,0,0,1,0,1,3,9,0,1
1 ,30.083,30.417,33.417,31.250,22,20,25,27,26,1 ,2,0,0,1,0,1,0,0,0,0,1,9,13,1,0
3 ,28.667,29.000,24.273,27.250,31,31,34,33,32,2 ,2,1,0,0,0,0,0,1,0,0,1,3,15,1,0
3 ,33.727,34.455,34.636,35.000,21,18,18,10,17,0 ,2,0,0,1,0,0,0,0,1,0,1,8,14,1,0
2 ,46.300,46.300,45.400,46.000,1,1,1,2,1,2 ,2,0,0,1,0,0,0,0,1,0,1,6,11,0,1
4 ,34.909,35.636,35.545,35.727,18,14,14,14,14,1 ,2,0,0,1,0,0,0,0,1,0,1,7,12,0,1
1 ,34.909,35.636,35.545,35.727,18,14,14,14,14,1 ,2,0,0,1,0,0,0,0,1,0,1,7,12,0,1
6 ,39.545,41.727,41.455,40.636,6,3,3,6,4,1 ,2,1,0,0,0,1,0,0,0,0,1,7,11,0,1
7 ,32.909,32.818,33.455,32.182,20,17,15,22,16,1 ,4,0,0,1,0,0,0,1,0,0,1,8,14,0,1
4 ,37.000,37.182,37.091,.000,10,11,11,9,1,1 ,2,1,0,0,0,0,0,1,0,0,1,8,12,0,1
1 ,32.900,34.400,33.300,33.400,20,11,21,20,20,0 ,1,0,0,1,0,0,0,0,1,0,1,5,10,1,0
3 ,38.600,36.300,37.600,37.600,16,21,20,20,20,2 ,2,0,0,1,0,0,0,0,1,0,1,5,11,0,1
1 ,39.417,37.833,35.833,37.333,7,20,21,26,19,5 ,2,0,0,1,0,0,0,0,1,0,1,9,14,0,1
4 ,25.400,.000,.000,25.400,30,1,1,1,30,1 ,3,1,0,0,0,0,0,1,0,0,1,11,16,0,1
1 ,33.750,.000,.000,33.750,20,1,1,1,20,1 ,2,0,0,1,0,1,0,0,0,0,1,9,14,0,1
1 ,35.917,34.417,30.667,33.500,17,19,28,28,23,1 ,2,0,0,1,0,1,0,0,0,0,1,9,13,0,1
1 ,39.091,39.455,37.000,38.455,8,3,7,0,8,1 ,3,0,0,1,0,0,0,0,1,0,1,8,13,0,1
4 ,28.667,29.000,24.273,27.250,31,31,34,33,32,2 ,2,1,0,0,0,0,0,1,0,0,1,8,15,1,0
1 ,38.000,36.083,33.500,35.583,7,16,20,23,13,1 ,2,0,1,0,0,1,0,0,0,0,1,10,16,0,1
1 ,30.273,29.727,34.455,30.909,27,32,22,33,26,0 ,3,0,0,1,0,1,0,0,0,0,1,8,13,0,1
2 ,34.167,34.167,32.667,34.917,23,11,14,7,9,4 ,2,0,0,1,0,0,0,0,1,0,1,9,14,0,1
3 ,33.167,32.583,.000,33.083,17,15,26,28,21,1 ,2,1,0,0,0,1,0,0,0,0,1,11,16,0,1
2 ,31.833,31.750,32.083,33.417,28,22,28,10,23,1 ,2,1,0,0,0,1,0,0,0,0,1,10,15,0,1
1 ,36.282,31.481,.000,34.041,11,26,3,0,18,1 ,2,0,0,1,0,1,0,0,0,0,1,11,15,0,1
1 ,33.941,.000,.000,33.941,23,0,0,0,23,0 ,3,0,0,0,0,0,0,0,0,0,1,11,16,0,1
1 ,33.400,31.700,29.300,31.500,21,20,24,23,21,0 ,2,1,0,0,0,0,0,1,0,0,1,2,6,0,1
3 ,28.000,30.583,29.667,29.750,24,27,26,25,26,0 ,3,0,0,1,0,1,0,0,0,0,1,11,18,0,1
3 ,37.600,36.700,35.000,37.000,19,21,24,19,19,2 ,2,0,0,1,0,0,0,0,1,0,1,4,9,0,1
6 ,37.200,35.800,41.400,38.700,8,12,1,1,2,1 ,2,1,0,0,0,0,1,0,0,0,1,4,9,1,0
2 ,43.100,42.400,43.900,43.600,3,2,3,2,2,1 ,3,1,0,0,0,0,1,0,0,0,1,6,11,0,1
2 ,44.500,.000,.000,44.500,5,0,0,0,5,0 ,2,0,1,0,0,1,0,0,0,0,1,3,7,0,1
4 ,31.636,28.727,30.545,31.091,25,26,20,23,24,1 ,2,0,0,1,0,0,0,0,1,0,1,8,15,1,0
6 ,35.900,35.200,38.400,36.600,21,19,14,26,20,2 ,2,1,0,0,0,0,0,0,1,0,1,3,8,1,0
4 ,32.545,35.636,32.455,34.182,25,14,25,18,20,1 ,2,1,0,0,0,0,0,1,0,0,1,7,12,0,1
1 ,32.300,34.800,.000,33.800,21,23,1,1,22,2 ,2,0,0,1,0,0,0,0,1,0,1,6,10,0,1
6 ,29.800,33.300,30.500,30.500,30,24,30,31,29,1 ,2,0,0,1,0,0,0,0,1,0,1,5,10,0,1
1 ,31.636,28.727,30.545,31.091,25,26,20,23,24,1 ,2,0,0,1,0,0,0,0,1,0,1,7,15,1,0
1 ,35.000,33.727,29.818,33.909,12,17,24,10,14,3 ,2,0,0,1,0,0,0,0,1,0,1,7,14,1,0
7 ,31.091,33.909,30.364,32.091,27,20,25,20,25,1 ,2,0,0,1,0,1,0,0,0,0,1,8,13,1,0
7 ,28.417,27.667,29.917,27.917,26,26,25,26,26,5 ,2,1,0,0,0,0,0,1,0,0,1,9,13,1,0
4 ,28.417,27.667,29.917,27.917,26,26,25,26,26,5 ,2,1,0,0,0,0,0,1,0,0,1,7,13,1,0
2 ,41.400,.000,.000,41.400,8,0,0,0,8,0 ,2,0,1,0,0,1,0,0,0,0,1,3,7,0,1
6 ,34.400,38.700,34.200,35.500,21,7,21,13,15,3 ,2,0,0,1,0,0,0,0,1,0,1,5,12,1,0
3 ,29.200,20.750,.000,29.909,33,34,30,32,32,3 ,1,1,0,0,0,0,0,1,0,0,1,7,13,0,1
1 ,41.583,24.000,.000,40.583,3,32,30,31,4,0 ,2,0,0,1,0,1,0,0,0,0,1,9,14,0,1
3 ,35.750,32.500,32.000,32.750,21,29,27,26,29,4 ,3,0,1,0,0,0,1,0,0,0,1,10,18,1,0
2 ,33.200,33.700,37.000,35.400,24,23,18,18,19,1 ,2,0,0,1,0,1,0,0,0,0,1,6,12,1,0
1 ,32.100,33.600,.000,33.200,21,19,0,0,18,1 ,3,0,0,1,0,0,1,0,0,0,1,4,9,0,1
6 ,29.200,32.900,31.300,30.800,28,22,28,27,26,1 ,3,0,0,1,0,0,1,0,0,0,1,4,8,0,1
6 ,36.583,.000,.000,36.583,10,27,25,24,9,0 ,2,0,0,1,0,1,0,0,0,0,1,9,13,0,1
7 ,42.636,42.273,44.727,41.182,1,3,2,13,5,0 ,2,0,0,1,0,1,0,0,0,0,1,8,12,0,1
1 ,37.167,36.000,37.583,36.500,18,24,17,24,19,1 ,2,0,1,0,0,1,0,0,0,0,1,9,15,0,1
1 ,31.333,36.500,34.500,33.333,36,23,28,35,34,2 ,2,0,0,1,0,0,0,0,1,0,1,9,14,1,0
6 ,39.100,35.700,34.800,.000,12,19,19,19,1,2 ,2,1,0,0,0,0,0,1,0,0,1,6,14,1,0
6 ,37.700,34.900,36.300,34.800,6,18,15,24,18,1 ,2,1,0,0,0,0,0,0,1,0,1,6,11,1,0
7 ,33.545,30.727,30.000,30.091,23,33,25,29,29,2 ,3,0,0,1,0,1,0,0,0,0,1,7,15,1,0
6 ,40.300,41.600,43.500,41.700,12,11,7,12,14,0 ,1,1,0,0,0,0,0,1,0,0,1,2,6,0,1
2 ,37.091,38.727,36.273,37.727,17,12,19,14,13,1 ,3,0,0,1,0,1,0,0,0,0,1,8,12,1,0
1 ,31.273,33.273,36.091,34.455,27,21,23,16,23,1 ,2,0,0,1,0,0,0,0,1,0,1,7,13,1,0
3 ,33.900,.000,.000,33.900,26,30,29,26,28,1 ,3,1,0,0,0,0,1,0,0,0,1,5,11,1,0
