ESTUDIANTE,NOMGRADO,GRUPO,PROMEDIO1,PROMEDIO2,PROMEDIO3,PROMEDIO4,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,SEXO,ViveCon,NUMHERMANO,FechaNacimiento,ESTADCIVIL,ESTRATO,Retirado,ANO,ViveconMadre,ViveconPadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,UnionLibre,Viudo,RetiradoCluster,numgrado,Edad,Hombre,Mujer
20100093  ,NOVENO                   ,03,30.333,32.833,31.833,35.583,32.833,25,20,25,18,25,M,Padre,1 ,2002,casado(a)(os)  ,2,0,2018,0,1,0,0,1,0,0,0,0,0,10,16,1,0
20100094  ,DECIMO                   ,05,39.500,38.917,40.500,39.667,.000,16,11,11,12,1,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2020,0,0,1,0,1,0,0,0,0,0,11,17,1,0
20100094  ,SEGUNDO                  ,01,29.455,33.636,40.727,42.636,36.818,33,33,21,19,34,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,3,7,1,0
20100095  ,,,.000,.000,.000,.000,.000,0,0,0,0,0,M,Madre.Padre,0 ,2002,casado(a)(os)  ,2,2016,2016,0,0,1,0,1,0,0,0,0,1,,14,1,0
20100096  ,NOVENO                   ,04,39.833,40.000,38.333,37.583,39.083,5,7,7,10,8,F,Madre,1 ,2002,soltero(a)(os) ,2,2018,2017,1,0,0,0,0,1,0,0,0,0,10,15,0,1
20100100  ,CUARTO                   ,01,42.200,41.300,42.500,41.000,41.800,5,5,3,3,4,F,Madre,1 ,2002,soltero(a)(os) ,2,0,2012,1,0,0,0,0,1,0,0,0,0,5,10,0,1
20100100  ,SEGUNDO                  ,01,39.909,39.909,42.909,43.818,41.909,11,16,10,9,11,F,Madre,1 ,2002,soltero(a)(os) ,2,0,2010,1,0,0,0,0,1,0,0,0,0,3,8,0,1
20100101  ,CUARTO                   ,02,38.200,38.800,33.900,36.700,37.100,8,10,26,15,14,M,Madre.Padre,2 ,2002,union libre    ,2,0,2012,0,0,1,0,0,0,0,1,0,0,5,10,1,0
20100101  ,NOVENO                   ,04,33.667,34.250,35.083,33.917,34.417,19,25,16,24,21,M,Madre.Padre,2 ,2002,union libre    ,2,0,2017,0,0,1,0,0,0,0,1,0,0,10,15,1,0
20100101  ,TERCERO                  ,02,36.300,41.600,39.700,39.000,39.300,19,14,16,19,16,M,Madre.Padre,2 ,2002,union libre    ,2,0,2011,0,0,1,0,0,0,0,1,0,0,4,9,1,0
20100102  ,QUINTO                   ,03,41.300,42.200,40.700,42.800,41.800,6,6,8,6,7,F,Padre,4 ,2002,union libre    ,2,0,2013,0,1,0,0,0,0,0,1,0,0,6,11,0,1
20100102  ,SEPTIMO                  ,03,41.182,41.636,39.818,38.727,40.636,4,3,6,11,4,F,Padre,4 ,2002,union libre    ,2,0,2015,0,1,0,0,0,0,0,1,0,0,8,13,0,1
20100104  ,QUINTO                   ,01,38.200,36.900,35.800,34.900,36.500,14,18,14,24,20,F,Madre.Padre,2 ,2002,union libre    ,2,2015,2014,0,0,1,0,0,0,0,1,0,0,6,12,0,1
20100104  ,SEGUNDO                  ,01,34.000,36.455,39.091,42.000,38.000,29,31,28,22,30,F,Madre.Padre,2 ,2002,union libre    ,2,2015,2010,0,0,1,0,0,0,0,1,0,0,3,8,0,1
20100106  ,,,.000,.000,.000,.000,.000,0,0,0,0,0,F,Padre,0 ,2000,separado(a)(os),2,2016,2016,0,1,0,0,0,0,1,0,0,1,,16,0,1
20100106  ,SEXTO                    ,03,34.636,35.909,31.091,32.727,33.636,18,19,27,27,26,F,Padre,0 ,2000,separado(a)(os),2,2016,2015,0,1,0,0,0,0,1,0,0,0,7,15,0,1
20100107  ,NOVENO                   ,04,44.083,44.583,43.750,44.333,44.250,1,1,1,1,1,F,Madre.Padre,2 ,2002,casado(a)(os)  ,2,0,2017,0,0,1,0,1,0,0,0,0,0,10,15,0,1
20100110  ,OCTAVO                   ,03,38.333,36.750,38.917,38.083,38.083,10,13,10,13,11,F,Madre,1 ,2003,union libre    ,2,0,2017,1,0,0,0,0,0,0,1,0,0,9,14,0,1
20100110  ,QUINTO                   ,03,35.700,37.000,37.200,35.800,36.400,20,13,18,27,22,F,Madre,1 ,2003,union libre    ,2,0,2013,1,0,0,0,0,0,0,1,0,0,6,10,0,1
20100110  ,TERCERO                  ,03,40.000,40.200,41.700,38.800,40.300,9,9,7,13,10,F,Madre,1 ,2003,union libre    ,2,0,2011,1,0,0,0,0,0,0,1,0,0,4,8,0,1
20100111  ,DECIMO                   ,03,39.917,40.500,41.667,42.583,41.250,4,4,3,2,3,F,Madre.Padre,2 ,2002,union libre    ,2,0,2018,0,0,1,0,0,0,0,1,0,0,11,16,0,1
20100111  ,NOVENO                   ,05,40.417,42.417,40.417,42.000,41.583,6,4,2,2,3,F,Madre.Padre,2 ,2002,union libre    ,2,0,2017,0,0,1,0,0,0,0,1,0,0,10,15,0,1
20100111  ,SEPTIMO                  ,04,40.417,42.417,40.417,42.000,41.583,6,4,2,2,3,F,Madre.Padre,2 ,2002,union libre    ,2,0,2017,0,0,1,0,0,0,0,1,0,0,8,15,0,1
20100112  ,NOVENO                   ,01,37.917,40.417,37.500,37.583,38.583,5,3,9,14,7,F,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2018,0,0,1,0,1,0,0,0,0,0,10,15,0,1
20100112  ,SEXTO                    ,03,39.455,37.818,38.273,40.364,39.000,9,14,12,4,9,F,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2015,0,0,1,0,1,0,0,0,0,0,7,12,0,1
20100113  ,CUARTO                   ,02,39.100,38.900,40.500,39.700,39.600,6,9,6,10,8,F,Madre,1 ,2001,separado(a)(os),2,0,2012,1,0,0,0,0,0,1,0,0,0,5,11,0,1
20100113  ,TERCERO                  ,03,42.200,40.100,42.800,39.000,41.300,5,10,5,12,7,F,Madre,1 ,2001,separado(a)(os),2,0,2011,1,0,0,0,0,0,1,0,0,0,4,10,0,1
20100114  ,NOVENO                   ,03,31.667,31.500,31.250,37.167,32.917,21,25,27,14,24,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2018,0,0,1,0,1,0,0,0,0,0,10,15,1,0
20100114  ,SEXTO                    ,05,33.909,31.364,38.091,39.909,36.000,24,26,14,5,18,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2015,0,0,1,0,1,0,0,0,0,0,7,12,1,0
20100117  ,CUARTO                   ,01,42.300,41.200,40.600,38.556,40.900,4,6,7,8,6,F,Madre.Padre,2 ,2003,casado(a)(os)  ,1,2016,2012,0,0,1,0,1,0,0,0,0,0,5,9,0,1
20100121  ,DECIMO                   ,02,34.833,35.833,33.583,37.667,35.583,19,12,25,9,14,M,Madre.Padre,1 ,2003,union libre    ,2,0,2019,0,0,1,0,0,0,0,1,0,0,11,16,1,0
20100121  ,SEPTIMO                  ,01,37.545,38.000,37.636,38.000,37.818,14,14,13,17,14,M,Madre.Padre,1 ,2003,union libre    ,2,0,2016,0,0,1,0,0,0,0,1,0,0,8,13,1,0
20100121  ,SEXTO                    ,03,37.636,32.909,31.455,34.182,34.273,13,15,29,27,21,M,Madre.Padre,1 ,2003,union libre    ,2,0,2014,0,0,1,0,0,0,0,1,0,0,7,11,1,0
20100122  ,QUINTO                   ,01,40.600,41.600,39.500,41.300,40.900,8,5,11,5,6,F,Madre.Padre,0 ,2002,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,6,11,0,1
20100122  ,SEPTIMO                  ,04,37.091,32.091,38.727,35.818,36.000,8,20,8,15,13,F,Madre.Padre,0 ,2002,casado(a)(os)  ,2,0,2014,0,0,1,0,1,0,0,0,0,0,8,12,0,1
20100123  ,QUINTO                   ,04,36.273,33.818,37.818,37.545,36.545,19,19,16,12,15,M,Padre,1 ,2003,casado(a)(os)  ,2,0,2015,0,1,0,0,1,0,0,0,0,0,6,12,1,0
20100123  ,SEPTIMO                  ,01,36.909,36.636,37.000,36.545,36.909,17,20,17,24,18,M,Padre,1 ,2003,casado(a)(os)  ,2,0,2016,0,1,0,0,1,0,0,0,0,0,8,13,1,0
20100044  ,QUINTO                   ,01,42.300,40.800,38.600,42.900,41.400,5,8,13,8,8,F,Madre,1 ,2003,soltero(a)(os) ,2,0,2015,1,0,0,0,0,1,0,0,0,0,6,12,0,1
20100044  ,SEGUNDO                  ,01,43.182,43.273,44.000,44.000,43.545,12,17,12,14,15,F,Madre,1 ,2003,soltero(a)(os) ,2,0,2012,1,0,0,0,0,1,0,0,0,0,3,9,0,1
20100044  ,TERCERO                  ,02,43.300,43.400,43.500,43.000,43.300,6,7,7,5,8,F,Madre,1 ,2003,soltero(a)(os) ,2,0,2013,1,0,0,0,0,1,0,0,0,0,4,10,0,1
20100044  ,UNDECIMO                 ,01,43.500,42.000,.000,43.000,.000,5,9,1,5,0,F,Madre,1 ,2003,soltero(a)(os) ,2,0,2021,1,0,0,0,0,1,0,0,0,0,12,18,0,1
20100045  ,SEGUNDO                  ,02,42.182,43.364,40.545,40.636,41.818,12,16,20,22,19,F,No registra,0 ,2003,no registra    ,4,0,2011,0,0,0,0,0,0,0,0,0,0,3,8,0,1
20100046  ,DECIMO                   ,04,33.583,36.250,.000,.000,35.333,23,9,1,1,14,F,Madre.Padre,1 ,2003,casado(a)(os)  ,4,2019,2019,0,0,1,0,1,0,0,0,0,1,11,16,0,1
20100046  ,OCTAVO                   ,04,35.500,31.833,33.917,34.083,33.833,13,22,17,15,15,F,Madre.Padre,1 ,2003,casado(a)(os)  ,4,2019,2017,0,0,1,0,1,0,0,0,0,0,9,14,0,1
20100047  ,OCTAVO                   ,02,36.250,35.833,34.833,34.583,35.667,9,17,17,11,9,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2019,0,0,1,0,1,0,0,0,0,0,9,15,1,0
20100047  ,SEGUNDO                  ,02,35.909,37.000,38.909,40.455,38.182,24,24,21,23,25,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,3,7,1,0
20100048  ,CUARTO                   ,03,41.400,42.500,41.800,41.700,41.900,11,9,10,8,10,F,Madre.Padre,1 ,2003,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,5,10,0,1
20100048  ,DECIMO                   ,01,34.500,36.083,37.333,35.750,36.000,16,13,9,13,10,F,Madre.Padre,1 ,2003,casado(a)(os)  ,2,0,2019,0,0,1,0,1,0,0,0,0,0,11,16,0,1
20100048  ,OCTAVO                   ,01,35.083,36.083,37.250,34.583,35.917,19,14,11,17,13,F,Madre.Padre,1 ,2003,casado(a)(os)  ,2,0,2017,0,0,1,0,1,0,0,0,0,0,9,14,0,1
20100049  ,PRIMERO                  ,02,46.500,44.500,42.700,45.400,44.900,8,10,19,16,12,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,2,6,0,1
20100049  ,QUINTO                   ,07,36.500,36.600,36.400,35.400,36.500,8,8,11,18,9,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2014,0,0,1,0,1,0,0,0,0,0,6,10,0,1
20100050  ,SEPTIMO                  ,02,37.727,35.182,37.364,39.091,37.545,13,25,17,12,14,F,Padre,1 ,2003,union libre    ,2,0,2016,0,1,0,0,0,0,0,1,0,0,8,13,0,1
20100051  ,DECIMO                   ,02,35.750,35.167,35.000,37.083,36.000,14,13,19,14,13,M,Padre,1 ,2004,union libre    ,2,0,2019,0,1,0,0,0,0,0,1,0,0,11,15,1,0
20100051  ,QUINTO                   ,01,37.100,37.600,35.800,35.900,36.900,18,15,14,22,19,M,Padre,1 ,2004,union libre    ,2,0,2014,0,1,0,0,0,0,0,1,0,0,6,10,1,0
20100052  ,SEGUNDO                  ,02,44.909,46.000,43.818,46.273,45.364,4,9,10,8,7,F,Madre.Padre,2 ,2003,union libre    ,2,2018,2011,0,0,1,0,0,0,0,1,0,0,3,8,0,1
20100052  ,SEXTO                    ,03,41.909,40.636,41.091,40.000,41.091,3,3,6,5,4,F,Madre.Padre,2 ,2003,union libre    ,2,2018,2015,0,0,1,0,0,0,0,1,0,0,7,12,0,1
20100053  ,NOVENO                   ,04,43.667,41.417,41.250,43.583,42.583,1,3,3,2,3,F,Padre,1 ,2003,separado(a)(os),2,0,2019,0,1,0,0,0,0,1,0,0,0,10,16,0,1
20100056  ,NOVENO                   ,01,36.583,39.500,39.333,41.250,39.333,9,6,6,4,6,F,Madre.Padre,2 ,2003,union libre    ,2,0,2018,0,0,1,0,0,0,0,1,0,0,10,15,0,1
20100056  ,OCTAVO                   ,01,36.083,39.000,39.083,38.500,38.333,16,7,6,7,6,F,Madre.Padre,2 ,2003,union libre    ,2,0,2017,0,0,1,0,0,0,0,1,0,0,9,14,0,1
20100056  ,SEGUNDO                  ,02,44.545,44.818,43.818,45.091,44.727,6,10,10,10,10,F,Madre.Padre,2 ,2003,union libre    ,2,0,2011,0,0,1,0,0,0,0,1,0,0,3,8,0,1
20100056  ,SEPTIMO                  ,02,39.000,40.455,42.727,39.182,40.273,6,8,4,11,6,F,Madre.Padre,2 ,2003,union libre    ,2,0,2016,0,0,1,0,0,0,0,1,0,0,8,13,0,1
20100057  ,DECIMO                   ,05,42.833,38.583,37.750,39.750,.000,5,13,19,11,1,F,Madre.Padre,2 ,2003,union libre    ,2,0,2020,0,0,1,0,0,0,0,1,0,0,11,17,0,1
20100057  ,OCTAVO                   ,07,42.636,40.818,41.909,39.909,41.545,1,1,1,2,1,F,Madre.Padre,2 ,2003,union libre    ,2,0,2016,0,0,1,0,0,0,0,1,0,0,9,13,0,1
20100057  ,SEPTIMO                  ,04,42.364,39.636,39.273,39.182,40.364,1,1,2,3,1,F,Madre.Padre,2 ,2003,union libre    ,2,0,2017,0,0,1,0,0,0,0,1,0,0,8,14,0,1
20100058  ,QUINTO                   ,03,37.400,38.500,39.800,39.400,38.900,17,11,11,11,12,M,Padre,3 ,2003,casado(a)(os)  ,2,0,2016,0,1,0,0,1,0,0,0,0,0,6,13,1,0
20100059  ,NOVENO                   ,03,36.750,36.833,36.833,39.583,37.583,19,13,13,6,12,M,Padre,1 ,2004,union libre    ,2,0,2019,0,1,0,0,0,0,0,1,0,0,10,15,1,0
20100059  ,QUINTO                   ,01,38.500,34.100,37.300,37.100,36.800,13,23,16,20,17,M,Padre,1 ,2004,union libre    ,2,0,2015,0,1,0,0,0,0,0,1,0,0,6,11,1,0
20100060  ,SEPTIMO                  ,04,38.545,34.364,32.818,32.909,34.909,17,27,28,30,28,M,Madre,1 ,2004,soltero(a)(os) ,2,0,2016,1,0,0,0,0,1,0,0,0,0,8,12,1,0
20100044  ,PRIMERO                  ,02,35.000,34.000,35.400,39.500,36.000,29,36,36,28,35,F,Madre,1 ,2003,soltero(a)(os) ,2,0,2010,1,0,0,0,0,1,0,0,0,0,2,7,0,1
20100044  ,SEPTIMO                  ,03,43.364,42.000,42.455,43.000,42.909,1,6,7,4,3,F,Madre,1 ,2003,soltero(a)(os) ,2,0,2017,1,0,0,0,0,1,0,0,0,0,8,14,0,1
20100045  ,PRIMERO                  ,02,44.200,42.700,42.900,40.800,42.800,15,20,18,26,23,F,No registra,0 ,2003,no registra    ,4,0,2010,0,0,0,0,0,0,0,0,0,0,2,7,0,1
20100046  ,SEPTIMO                  ,04,36.727,33.273,29.182,35.545,33.818,17,24,25,16,21,F,Madre.Padre,1 ,2003,casado(a)(os)  ,4,2019,2015,0,0,1,0,1,0,0,0,0,0,8,12,0,1
20100047  ,NOVENO                   ,04,37.750,40.333,36.917,38.333,.000,16,11,17,13,1,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2020,0,0,1,0,1,0,0,0,0,0,10,16,1,0
20100047  ,OCTAVO                   ,01,35.750,33.083,34.167,35.250,34.750,11,20,18,12,16,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2018,0,0,1,0,1,0,0,0,0,0,9,14,1,0
20100047  ,PRIMERO                  ,02,38.300,40.500,40.000,38.100,39.400,23,27,29,31,29,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,2,6,1,0
20100047  ,SEXTO                    ,01,39.000,33.182,35.000,33.818,35.182,16,28,20,27,27,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2016,0,0,1,0,1,0,0,0,0,0,7,12,1,0
20100047  ,SEXTO                    ,02,33.545,33.000,33.273,34.545,33.727,25,24,19,24,24,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2015,0,0,1,0,1,0,0,0,0,0,7,11,1,0
20100048  ,SEGUNDO                  ,02,44.636,47.182,47.545,48.636,47.091,5,2,1,1,3,F,Madre.Padre,1 ,2003,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,3,8,0,1
20100048  ,SEXTO                    ,02,39.273,40.273,36.818,40.273,39.364,11,6,7,7,5,F,Madre.Padre,1 ,2003,casado(a)(os)  ,2,0,2015,0,0,1,0,1,0,0,0,0,0,7,12,0,1
20100048  ,TERCERO                  ,03,43.700,45.100,42.800,42.500,43.800,6,3,7,7,6,F,Madre.Padre,1 ,2003,casado(a)(os)  ,2,0,2012,0,0,1,0,1,0,0,0,0,0,4,9,0,1
20100049  ,TERCERO                  ,02,34.800,39.600,36.800,37.222,37.200,24,12,20,20,20,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2012,0,0,1,0,1,0,0,0,0,0,4,8,0,1
20100049  ,UNDECIMO                 ,04,41.583,41.250,43.917,42.417,.000,6,7,3,6,1,F,Madre.Padre,1 ,2004,casado(a)(os)  ,2,0,2020,0,0,1,0,1,0,0,0,0,0,12,16,0,1
20100050  ,CUARTO                   ,03,35.600,38.100,36.500,40.400,37.800,18,16,17,11,18,F,Padre,1 ,2003,union libre    ,2,0,2013,0,1,0,0,0,0,0,1,0,0,5,10,0,1
20100050  ,PRIMERO                  ,02,33.200,37.700,33.100,38.900,35.900,30,32,37,30,36,F,Padre,1 ,2003,union libre    ,2,0,2010,0,1,0,0,0,0,0,1,0,0,2,7,0,1
20100050  ,QUINTO                   ,04,39.200,36.600,40.300,41.100,39.400,12,19,10,10,11,F,Padre,1 ,2003,union libre    ,2,0,2014,0,1,0,0,0,0,0,1,0,0,6,11,0,1
20100050  ,TERCERO                  ,02,37.500,39.800,38.100,40.556,39.000,17,11,15,9,15,F,Padre,1 ,2003,union libre    ,2,0,2012,0,1,0,0,0,0,0,1,0,0,4,9,0,1
20100050  ,UNDECIMO                 ,04,42.833,43.500,44.250,43.417,.000,7,6,4,6,1,F,Padre,1 ,2003,union libre    ,2,0,2020,0,1,0,0,0,0,0,1,0,0,12,17,0,1
20100051  ,CUARTO                   ,01,38.100,38.500,38.300,37.300,38.000,17,10,10,21,15,M,Padre,1 ,2004,union libre    ,2,0,2013,0,1,0,0,0,0,0,1,0,0,5,9,1,0
20100051  ,OCTAVO                   ,02,29.750,35.667,35.583,33.917,33.917,31,12,11,21,18,M,Padre,1 ,2004,union libre    ,2,0,2017,0,1,0,0,0,0,0,1,0,0,9,13,1,0
20100051  ,PRIMERO                  ,02,42.100,42.800,40.900,39.200,41.300,18,19,25,29,26,M,Padre,1 ,2004,union libre    ,2,0,2010,0,1,0,0,0,0,0,1,0,0,2,6,1,0
20100051  ,SEPTIMO                  ,04,37.273,36.000,32.364,37.364,36.000,14,16,20,10,15,M,Padre,1 ,2004,union libre    ,2,0,2015,0,1,0,0,0,0,0,1,0,0,8,11,1,0
20100052  ,CUARTO                   ,03,42.300,42.100,42.200,42.700,42.400,9,10,8,7,9,F,Madre.Padre,2 ,2003,union libre    ,2,2018,2013,0,0,1,0,0,0,0,1,0,0,5,10,0,1
20100052  ,NOVENO                   ,02,36.417,22.000,.000,.000,36.667,12,29,1,1,12,F,Madre.Padre,2 ,2003,union libre    ,2,2018,2018,0,0,1,0,0,0,0,1,0,1,10,15,0,1
20100052  ,SEPTIMO                  ,02,38.545,41.909,43.273,39.909,41.000,8,3,3,9,4,F,Madre.Padre,2 ,2003,union libre    ,2,2018,2016,0,0,1,0,0,0,0,1,0,0,8,13,0,1
20100053  ,SEGUNDO                  ,01,47.545,46.455,45.273,47.909,46.909,3,5,10,4,4,F,Padre,1 ,2003,separado(a)(os),2,0,2012,0,1,0,0,0,0,1,0,0,0,3,9,0,1
20100056  ,SEXTO                    ,02,38.091,42.818,36.636,34.909,38.273,13,4,8,22,11,F,Madre.Padre,2 ,2003,union libre    ,2,0,2015,0,0,1,0,0,0,0,1,0,0,7,12,0,1
20100057  ,SEGUNDO                  ,02,45.818,46.636,44.091,43.818,45.182,3,6,9,14,8,F,Madre.Padre,2 ,2003,union libre    ,2,0,2011,0,0,1,0,0,0,0,1,0,0,3,8,0,1
20100057  ,SEXTO                    ,01,42.364,39.636,39.273,39.182,40.364,1,1,2,3,1,F,Madre.Padre,2 ,2003,union libre    ,2,0,2017,0,0,1,0,0,0,0,1,0,0,7,14,0,1
20100124  ,NOVENO                   ,01,29.500,29.667,33.333,28.800,30.583,27,29,24,28,29,F,Madre,2 ,2003,union libre    ,2,0,2018,1,0,0,0,0,0,0,1,0,0,10,15,0,1
20100124  ,NOVENO                   ,04,35.667,38.500,37.833,37.583,37.333,16,10,6,15,13,F,Madre,2 ,2003,union libre    ,2,0,2019,1,0,0,0,0,0,0,1,0,0,10,16,0,1
20100124  ,QUINTO                   ,04,38.273,35.727,37.273,37.636,37.182,11,15,18,11,14,F,Madre,2 ,2003,union libre    ,2,0,2015,1,0,0,0,0,0,0,1,0,0,6,12,0,1
20100124  ,TERCERO                  ,02,39.300,39.400,38.000,35.800,38.200,14,21,19,24,19,F,Madre,2 ,2003,union libre    ,2,0,2011,1,0,0,0,0,0,0,1,0,0,4,8,0,1
20100125  ,DECIMO                   ,02,38.250,37.833,29.500,.000,38.167,10,7,34,1,8,F,Madre.Padre,2 ,2002,casado(a)(os)  ,2,2018,2018,0,0,1,0,1,0,0,0,0,1,11,16,0,1
20100125  ,TERCERO                  ,02,42.600,44.400,44.600,45.200,44.400,7,7,7,4,6,F,Madre.Padre,2 ,2002,casado(a)(os)  ,2,2018,2011,0,0,1,0,1,0,0,0,0,0,4,9,0,1
20100127  ,CUARTO                   ,02,38.600,40.200,40.200,39.900,39.900,7,7,7,9,7,M,Madre,3 ,2002,union libre    ,2,0,2012,1,0,0,0,0,0,0,1,0,0,5,10,1,0
20100128  ,DECIMO                   ,03,38.750,37.667,34.250,36.667,.000,17,19,23,20,1,M,Madre,2 ,2002,union libre    ,2,0,2020,1,0,0,0,0,0,0,1,0,0,11,18,1,0
20100128  ,SEGUNDO                  ,02,41.545,37.818,32.091,38.818,37.545,25,32,34,25,34,M,Madre,2 ,2002,union libre    ,2,0,2010,1,0,0,0,0,0,0,1,0,0,3,8,1,0
20100128  ,SEPTIMO                  ,01,32.364,29.545,31.182,34.182,31.909,26,23,25,24,24,M,Madre,2 ,2002,union libre    ,2,0,2015,1,0,0,0,0,0,0,1,0,0,8,13,1,0
20100128  ,TERCERO                  ,03,37.400,36.200,36.400,36.400,36.700,14,20,14,21,19,M,Madre,2 ,2002,union libre    ,2,0,2011,1,0,0,0,0,0,0,1,0,0,4,9,1,0
20100128  ,UNDECIMO                 ,03,32.833,33.917,.000,33.583,.000,21,16,1,22,0,M,Madre,2 ,2002,union libre    ,2,0,2021,1,0,0,0,0,0,0,1,0,0,12,19,1,0
20100129  ,DECIMO                   ,01,39.250,37.750,38.583,38.917,38.833,6,8,9,7,7,F,Madre.Padre,1 ,2003,no registra    ,2,0,2018,0,0,1,0,0,0,0,0,0,0,11,15,0,1
20100129  ,SEGUNDO                  ,02,43.545,42.182,40.545,41.818,42.182,14,13,9,13,12,F,Madre.Padre,1 ,2003,no registra    ,2,0,2010,0,0,1,0,0,0,0,0,0,0,3,7,0,1
20100130  ,OCTAVO                   ,02,34.583,38.500,37.167,36.417,36.833,14,7,7,9,7,M,Madre.Padre,4 ,2002,union libre    ,2,0,2017,0,0,1,0,0,0,0,1,0,0,9,15,1,0
20100130  ,QUINTO                   ,04,37.545,37.727,38.545,37.000,37.818,14,6,10,14,12,M,Madre.Padre,4 ,2002,union libre    ,2,0,2015,0,0,1,0,0,0,0,1,0,0,6,13,1,0
20100130  ,SEXTO                    ,05,37.545,37.727,38.545,37.000,37.818,14,6,10,14,12,M,Madre.Padre,4 ,2002,union libre    ,2,0,2015,0,0,1,0,0,0,0,1,0,0,7,13,1,0
20100132  ,OCTAVO                   ,07,34.167,38.000,38.167,37.583,37.083,18,10,9,8,9,F,Madre.Padre,3 ,2003,casado(a)(os)  ,2,0,2016,0,0,1,0,1,0,0,0,0,0,9,13,0,1
20100132  ,QUINTO                   ,02,40.100,37.300,39.100,40.400,39.300,7,17,12,10,10,F,Madre.Padre,3 ,2003,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,6,10,0,1
20100132  ,SEGUNDO                  ,02,42.545,40.182,36.727,40.727,40.273,17,19,22,17,21,F,Madre.Padre,3 ,2003,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,3,7,0,1
20100133  ,CUARTO                   ,03,36.000,37.500,35.300,36.700,36.600,21,19,22,20,21,F,Madre,1 ,2003,union libre    ,1,0,2013,1,0,0,0,0,0,0,1,0,0,5,10,0,1
20100134  ,NOVENO                   ,05,32.250,35.583,31.250,35.667,33.750,26,21,25,18,26,M,Madre.Padre,2 ,2002,casado(a)(os)  ,2,0,2017,0,0,1,0,1,0,0,0,0,0,10,15,1,0
20100134  ,SEGUNDO                  ,02,40.273,40.273,38.000,43.091,40.455,31,18,18,10,20,M,Madre.Padre,2 ,2002,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,3,8,1,0
20100134  ,TERCERO                  ,02,36.700,39.100,39.900,39.900,39.000,18,22,15,16,17,M,Madre.Padre,2 ,2002,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,4,9,1,0
20100134  ,UNDECIMO                 ,03,34.583,34.000,34.333,35.250,34.583,18,22,21,25,22,M,Madre.Padre,2 ,2002,casado(a)(os)  ,2,0,2019,0,0,1,0,1,0,0,0,0,0,12,17,1,0
20100134  ,UNDECIMO                 ,04,34.583,34.000,34.333,35.250,34.583,18,22,21,25,22,M,Madre.Padre,2 ,2002,casado(a)(os)  ,2,0,2019,0,0,1,0,1,0,0,0,0,0,12,17,1,0
20100135  ,SEGUNDO                  ,02,41.091,41.273,38.636,41.818,41.000,27,16,16,13,19,M,Madre.Padre,2 ,2002,union libre    ,2,0,2010,0,0,1,0,0,0,0,1,0,0,3,8,1,0
20100136  ,CUARTO                   ,01,43.500,42.600,42.500,42.889,43.100,2,4,3,2,2,F,No registra,0 ,2002,no registra    ,2,0,2012,0,0,0,0,0,0,0,0,0,0,5,10,0,1
20100142  ,NOVENO                   ,03,33.083,31.583,33.250,35.583,33.583,17,24,22,18,20,M,Madre.Padre,2 ,2002,union libre    ,2,2019,2018,0,0,1,0,0,0,0,1,0,0,10,16,1,0
20100142  ,SEPTIMO                  ,04,34.182,35.727,35.818,34.727,35.273,20,11,18,16,18,M,Madre.Padre,2 ,2002,union libre    ,2,2019,2014,0,0,1,0,0,0,0,1,0,0,8,12,1,0
20100061  ,SEXTO                    ,04,34.091,33.727,36.364,36.091,35.273,27,25,18,24,24,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2015,0,0,1,0,1,0,0,0,0,0,7,12,1,0
